TABLE_NAME,COLUMN_NAME,OBJECT_TYPE,DATA_TYPE,DATA_LENGTH,CHAR_LENGTH
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR142,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR143,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR144,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR145,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR146,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR147,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR148,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR149,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR150,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR151,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR152,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR153,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR154,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP034,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP035,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP036,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER089,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER090,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER091,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER092,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER093,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER094,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER095,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER096,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR155,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR156,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR157,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR158,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR159,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR160,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR161,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR162,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR163,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR164,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR165,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR166,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR167,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR168,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB011,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB012,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP037,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP038,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP039,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER097,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER098,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER099,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER100,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER101,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER102,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER103,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER104,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR169,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR170,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR171,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR172,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR173,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR174,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR175,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR176,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR177,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR178,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR179,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR180,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR181,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR182,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP040,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP041,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP042,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER105,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER106,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER107,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER108,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER109,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER110,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER111,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER112,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR183,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR184,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR185,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR186,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR187,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR188,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR189,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR190,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR191,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR192,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR193,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR194,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR195,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR196,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB013,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB014,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP043,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP044,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP045,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER113,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER114,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER115,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER116,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER117,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER118,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER119,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER120,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR197,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR198,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR199,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR200,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR201,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR202,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR203,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR204,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR205,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR206,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR207,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR208,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR209,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR210,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP046,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP047,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP048,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER121,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER122,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER123,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER124,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER125,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER126,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER127,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER128,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR211,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR212,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR213,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR214,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR215,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR216,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR217,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR218,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR219,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR220,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR221,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR222,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR223,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR224,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB015,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB016,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP049,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_TIMESTAMP050,VIEW,TIMESTAMP(6),11,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER129,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER130,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER131,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER132,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER133,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER134,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER135,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER136,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR225,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR226,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR227,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR228,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR229,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR230,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR231,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR232,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR233,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR234,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR235,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR236,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR237,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR238,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER137,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER138,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER139,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER140,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER141,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER142,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER143,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER144,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR239,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR240,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR241,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR242,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR243,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR244,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR245,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR246,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR247,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR248,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR249,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR250,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR251,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR252,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB017,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CLOB018,VIEW,CLOB,4000,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER145,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER146,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER147,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER148,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER149,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER150,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER151,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER152,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR253,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR254,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR255,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR256,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR257,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR258,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR259,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR260,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR261,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR262,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR263,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR264,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR265,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR266,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER153,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER154,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER155,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER156,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER157,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER158,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER159,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_NUMBER160,VIEW,NUMBER,22,0
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR267,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR268,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR269,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR270,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR271,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR272,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR273,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR274,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR275,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR276,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR277,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR278,VIEW,VARCHAR2,4000,1500
SVC_CASE_HOUSEHOLDS_,EXTN_ATTRIBUTE_CHAR279,VIEW,VARCHAR2,4000,1500
